,filename,basedOn,testEdgeFraction,sampleId,negativeEdgeSampler,model,dim,trainNegativeEdgeSampler,withDegree,score,metric,data
2441,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~1_negativeEdgeSampler~heart_model~SGTAdjacencyExp_dim~128.csv,emb,0.25,1,heart,SGTAdjacencyExp,128,,,0.5169045145812304,aucroc,ogbl-biokg_drug
2442,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~2_negativeEdgeSampler~heart_model~SGTAdjacencyExp_dim~128.csv,emb,0.25,2,heart,SGTAdjacencyExp,128,,,0.5070146128118563,aucroc,ogbl-biokg_drug
2443,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~3_negativeEdgeSampler~heart_model~SGTAdjacencyExp_dim~128.csv,emb,0.25,3,heart,SGTAdjacencyExp,128,,,0.5184069796525859,aucroc,ogbl-biokg_drug
2444,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~4_negativeEdgeSampler~heart_model~SGTAdjacencyExp_dim~128.csv,emb,0.25,4,heart,SGTAdjacencyExp,128,,,0.5065067969287379,aucroc,ogbl-biokg_drug
2445,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~0_negativeEdgeSampler~uniform_model~SGTAdjacencyNeumann_dim~128.csv,emb,0.25,0,uniform,SGTAdjacencyNeumann,128,,,0.5364232178560182,aucroc,ogbl-biokg_drug
2446,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~1_negativeEdgeSampler~uniform_model~SGTAdjacencyNeumann_dim~128.csv,emb,0.25,1,uniform,SGTAdjacencyNeumann,128,,,0.5367716441199744,aucroc,ogbl-biokg_drug
2447,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~2_negativeEdgeSampler~uniform_model~SGTAdjacencyNeumann_dim~128.csv,emb,0.25,2,uniform,SGTAdjacencyNeumann,128,,,0.5313825394184263,aucroc,ogbl-biokg_drug
2448,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~3_negativeEdgeSampler~uniform_model~SGTAdjacencyNeumann_dim~128.csv,emb,0.25,3,uniform,SGTAdjacencyNeumann,128,,,0.5388923700448921,aucroc,ogbl-biokg_drug
2449,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~4_negativeEdgeSampler~uniform_model~SGTAdjacencyNeumann_dim~128.csv,emb,0.25,4,uniform,SGTAdjacencyNeumann,128,,,0.5301417406655518,aucroc,ogbl-biokg_drug
2450,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~0_negativeEdgeSampler~degreeBiased_model~SGTAdjacencyNeumann_dim~128.csv,emb,0.25,0,degreeBiased,SGTAdjacencyNeumann,128,,,0.5229110963521549,aucroc,ogbl-biokg_drug
2451,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~1_negativeEdgeSampler~degreeBiased_model~SGTAdjacencyNeumann_dim~128.csv,emb,0.25,1,degreeBiased,SGTAdjacencyNeumann,128,,,0.5232817753548386,aucroc,ogbl-biokg_drug
2452,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~2_negativeEdgeSampler~degreeBiased_model~SGTAdjacencyNeumann_dim~128.csv,emb,0.25,2,degreeBiased,SGTAdjacencyNeumann,128,,,0.5182851648049437,aucroc,ogbl-biokg_drug
2453,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~3_negativeEdgeSampler~degreeBiased_model~SGTAdjacencyNeumann_dim~128.csv,emb,0.25,3,degreeBiased,SGTAdjacencyNeumann,128,,,0.5245703493649132,aucroc,ogbl-biokg_drug
2454,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~4_negativeEdgeSampler~degreeBiased_model~SGTAdjacencyNeumann_dim~128.csv,emb,0.25,4,degreeBiased,SGTAdjacencyNeumann,128,,,0.5188087903756528,aucroc,ogbl-biokg_drug
2455,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~0_negativeEdgeSampler~heart_model~SGTAdjacencyNeumann_dim~128.csv,emb,0.25,0,heart,SGTAdjacencyNeumann,128,,,0.5197535971531275,aucroc,ogbl-biokg_drug
2456,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~1_negativeEdgeSampler~heart_model~SGTAdjacencyNeumann_dim~128.csv,emb,0.25,1,heart,SGTAdjacencyNeumann,128,,,0.5179819560072294,aucroc,ogbl-biokg_drug
2457,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~2_negativeEdgeSampler~heart_model~SGTAdjacencyNeumann_dim~128.csv,emb,0.25,2,heart,SGTAdjacencyNeumann,128,,,0.5035313046037027,aucroc,ogbl-biokg_drug
2458,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~3_negativeEdgeSampler~heart_model~SGTAdjacencyNeumann_dim~128.csv,emb,0.25,3,heart,SGTAdjacencyNeumann,128,,,0.5104063620741082,aucroc,ogbl-biokg_drug
2459,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~4_negativeEdgeSampler~heart_model~SGTAdjacencyNeumann_dim~128.csv,emb,0.25,4,heart,SGTAdjacencyNeumann,128,,,0.5099162819978583,aucroc,ogbl-biokg_drug
2460,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~0_negativeEdgeSampler~uniform_model~SGTNormAdjacencyExp_dim~128.csv,emb,0.25,0,uniform,SGTNormAdjacencyExp,128,,,0.9821807219263954,aucroc,ogbl-biokg_drug
2461,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~1_negativeEdgeSampler~uniform_model~SGTNormAdjacencyExp_dim~128.csv,emb,0.25,1,uniform,SGTNormAdjacencyExp,128,,,0.9833161674299572,aucroc,ogbl-biokg_drug
2462,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~2_negativeEdgeSampler~uniform_model~SGTNormAdjacencyExp_dim~128.csv,emb,0.25,2,uniform,SGTNormAdjacencyExp,128,,,0.9848291323120216,aucroc,ogbl-biokg_drug
2463,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~3_negativeEdgeSampler~uniform_model~SGTNormAdjacencyExp_dim~128.csv,emb,0.25,3,uniform,SGTNormAdjacencyExp,128,,,0.9835261843092812,aucroc,ogbl-biokg_drug
2464,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~4_negativeEdgeSampler~uniform_model~SGTNormAdjacencyExp_dim~128.csv,emb,0.25,4,uniform,SGTNormAdjacencyExp,128,,,0.9840335404461988,aucroc,ogbl-biokg_drug
2465,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~0_negativeEdgeSampler~degreeBiased_model~SGTNormAdjacencyExp_dim~128.csv,emb,0.25,0,degreeBiased,SGTNormAdjacencyExp,128,,,0.896153005149662,aucroc,ogbl-biokg_drug
2466,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~1_negativeEdgeSampler~degreeBiased_model~SGTNormAdjacencyExp_dim~128.csv,emb,0.25,1,degreeBiased,SGTNormAdjacencyExp,128,,,0.8971587061423087,aucroc,ogbl-biokg_drug
2467,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~2_negativeEdgeSampler~degreeBiased_model~SGTNormAdjacencyExp_dim~128.csv,emb,0.25,2,degreeBiased,SGTNormAdjacencyExp,128,,,0.8974594240444805,aucroc,ogbl-biokg_drug
2468,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~3_negativeEdgeSampler~degreeBiased_model~SGTNormAdjacencyExp_dim~128.csv,emb,0.25,3,degreeBiased,SGTNormAdjacencyExp,128,,,0.8992833439577456,aucroc,ogbl-biokg_drug
2469,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~4_negativeEdgeSampler~degreeBiased_model~SGTNormAdjacencyExp_dim~128.csv,emb,0.25,4,degreeBiased,SGTNormAdjacencyExp,128,,,0.8989006636192263,aucroc,ogbl-biokg_drug
2470,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~0_negativeEdgeSampler~heart_model~SGTNormAdjacencyExp_dim~128.csv,emb,0.25,0,heart,SGTNormAdjacencyExp,128,,,0.7895922358491092,aucroc,ogbl-biokg_drug
2471,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~1_negativeEdgeSampler~heart_model~SGTNormAdjacencyExp_dim~128.csv,emb,0.25,1,heart,SGTNormAdjacencyExp,128,,,0.7743267833694035,aucroc,ogbl-biokg_drug
2472,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~2_negativeEdgeSampler~heart_model~SGTNormAdjacencyExp_dim~128.csv,emb,0.25,2,heart,SGTNormAdjacencyExp,128,,,0.7055311117812886,aucroc,ogbl-biokg_drug
2473,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~3_negativeEdgeSampler~heart_model~SGTNormAdjacencyExp_dim~128.csv,emb,0.25,3,heart,SGTNormAdjacencyExp,128,,,0.7051993748583352,aucroc,ogbl-biokg_drug
2474,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~4_negativeEdgeSampler~heart_model~SGTNormAdjacencyExp_dim~128.csv,emb,0.25,4,heart,SGTNormAdjacencyExp,128,,,0.7106036121976933,aucroc,ogbl-biokg_drug
2475,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~0_negativeEdgeSampler~uniform_model~SGTNormAdjacencyNeumann_dim~128.csv,emb,0.25,0,uniform,SGTNormAdjacencyNeumann,128,,,0.981726007368606,aucroc,ogbl-biokg_drug
2476,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~1_negativeEdgeSampler~uniform_model~SGTNormAdjacencyNeumann_dim~128.csv,emb,0.25,1,uniform,SGTNormAdjacencyNeumann,128,,,0.9823202242202078,aucroc,ogbl-biokg_drug
2477,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~2_negativeEdgeSampler~uniform_model~SGTNormAdjacencyNeumann_dim~128.csv,emb,0.25,2,uniform,SGTNormAdjacencyNeumann,128,,,0.9816646242203796,aucroc,ogbl-biokg_drug
2478,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~3_negativeEdgeSampler~uniform_model~SGTNormAdjacencyNeumann_dim~128.csv,emb,0.25,3,uniform,SGTNormAdjacencyNeumann,128,,,0.98284583492303,aucroc,ogbl-biokg_drug
2479,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~4_negativeEdgeSampler~uniform_model~SGTNormAdjacencyNeumann_dim~128.csv,emb,0.25,4,uniform,SGTNormAdjacencyNeumann,128,,,0.9824056901441705,aucroc,ogbl-biokg_drug
2480,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~0_negativeEdgeSampler~degreeBiased_model~SGTNormAdjacencyNeumann_dim~128.csv,emb,0.25,0,degreeBiased,SGTNormAdjacencyNeumann,128,,,0.8967635327653438,aucroc,ogbl-biokg_drug
2481,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~1_negativeEdgeSampler~degreeBiased_model~SGTNormAdjacencyNeumann_dim~128.csv,emb,0.25,1,degreeBiased,SGTNormAdjacencyNeumann,128,,,0.8981591890794886,aucroc,ogbl-biokg_drug
2482,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~2_negativeEdgeSampler~degreeBiased_model~SGTNormAdjacencyNeumann_dim~128.csv,emb,0.25,2,degreeBiased,SGTNormAdjacencyNeumann,128,,,0.8976832987139474,aucroc,ogbl-biokg_drug
2483,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~3_negativeEdgeSampler~degreeBiased_model~SGTNormAdjacencyNeumann_dim~128.csv,emb,0.25,3,degreeBiased,SGTNormAdjacencyNeumann,128,,,0.8986100422378847,aucroc,ogbl-biokg_drug
2484,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~4_negativeEdgeSampler~degreeBiased_model~SGTNormAdjacencyNeumann_dim~128.csv,emb,0.25,4,degreeBiased,SGTNormAdjacencyNeumann,128,,,0.8995006437026288,aucroc,ogbl-biokg_drug
2485,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~0_negativeEdgeSampler~heart_model~SGTNormAdjacencyNeumann_dim~128.csv,emb,0.25,0,heart,SGTNormAdjacencyNeumann,128,,,0.7663752095045117,aucroc,ogbl-biokg_drug
2486,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~1_negativeEdgeSampler~heart_model~SGTNormAdjacencyNeumann_dim~128.csv,emb,0.25,1,heart,SGTNormAdjacencyNeumann,128,,,0.7774621391206218,aucroc,ogbl-biokg_drug
2487,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~2_negativeEdgeSampler~heart_model~SGTNormAdjacencyNeumann_dim~128.csv,emb,0.25,2,heart,SGTNormAdjacencyNeumann,128,,,0.7019358802992213,aucroc,ogbl-biokg_drug
2488,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~3_negativeEdgeSampler~heart_model~SGTNormAdjacencyNeumann_dim~128.csv,emb,0.25,3,heart,SGTNormAdjacencyNeumann,128,,,0.7010466229210304,aucroc,ogbl-biokg_drug
2489,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~4_negativeEdgeSampler~heart_model~SGTNormAdjacencyNeumann_dim~128.csv,emb,0.25,4,heart,SGTNormAdjacencyNeumann,128,,,0.707620439256331,aucroc,ogbl-biokg_drug
2490,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~0_negativeEdgeSampler~uniform_model~dcSBM_dim~128.csv,emb,0.25,0,uniform,dcSBM,128,,,0.9968462175443557,aucroc,ogbl-biokg_drug
2491,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~1_negativeEdgeSampler~uniform_model~dcSBM_dim~128.csv,emb,0.25,1,uniform,dcSBM,128,,,0.9966787116364932,aucroc,ogbl-biokg_drug
2492,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~2_negativeEdgeSampler~uniform_model~dcSBM_dim~128.csv,emb,0.25,2,uniform,dcSBM,128,,,0.9953428815543394,aucroc,ogbl-biokg_drug
2493,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~3_negativeEdgeSampler~uniform_model~dcSBM_dim~128.csv,emb,0.25,3,uniform,dcSBM,128,,,0.996280063745724,aucroc,ogbl-biokg_drug
2494,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~4_negativeEdgeSampler~uniform_model~dcSBM_dim~128.csv,emb,0.25,4,uniform,dcSBM,128,,,0.9958439109614484,aucroc,ogbl-biokg_drug
2495,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~0_negativeEdgeSampler~degreeBiased_model~dcSBM_dim~128.csv,emb,0.25,0,degreeBiased,dcSBM,128,,,0.9015543282775828,aucroc,ogbl-biokg_drug
2496,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~1_negativeEdgeSampler~degreeBiased_model~dcSBM_dim~128.csv,emb,0.25,1,degreeBiased,dcSBM,128,,,0.906330477741596,aucroc,ogbl-biokg_drug
2497,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~2_negativeEdgeSampler~degreeBiased_model~dcSBM_dim~128.csv,emb,0.25,2,degreeBiased,dcSBM,128,,,0.9039367382035276,aucroc,ogbl-biokg_drug
2498,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~3_negativeEdgeSampler~degreeBiased_model~dcSBM_dim~128.csv,emb,0.25,3,degreeBiased,dcSBM,128,,,0.904907933518153,aucroc,ogbl-biokg_drug
2499,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~4_negativeEdgeSampler~degreeBiased_model~dcSBM_dim~128.csv,emb,0.25,4,degreeBiased,dcSBM,128,,,0.9032062515553824,aucroc,ogbl-biokg_drug
2500,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~0_negativeEdgeSampler~heart_model~dcSBM_dim~128.csv,emb,0.25,0,heart,dcSBM,128,,,0.8362449803043535,aucroc,ogbl-biokg_drug
2501,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~1_negativeEdgeSampler~heart_model~dcSBM_dim~128.csv,emb,0.25,1,heart,dcSBM,128,,,0.7961106142064716,aucroc,ogbl-biokg_drug
2502,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~2_negativeEdgeSampler~heart_model~dcSBM_dim~128.csv,emb,0.25,2,heart,dcSBM,128,,,0.7449933442725716,aucroc,ogbl-biokg_drug
2503,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~3_negativeEdgeSampler~heart_model~dcSBM_dim~128.csv,emb,0.25,3,heart,dcSBM,128,,,0.7528034360376066,aucroc,ogbl-biokg_drug
2504,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~4_negativeEdgeSampler~heart_model~dcSBM_dim~128.csv,emb,0.25,4,heart,dcSBM,128,,,0.7490741636119862,aucroc,ogbl-biokg_drug
2505,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~0_negativeEdgeSampler~uniform_model~SBM_dim~128.csv,emb,0.25,0,uniform,SBM,128,,,0.995382995369058,aucroc,ogbl-biokg_drug
2506,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~1_negativeEdgeSampler~uniform_model~SBM_dim~128.csv,emb,0.25,1,uniform,SBM,128,,,0.995311427500313,aucroc,ogbl-biokg_drug
2507,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~2_negativeEdgeSampler~uniform_model~SBM_dim~128.csv,emb,0.25,2,uniform,SBM,128,,,0.995883831546415,aucroc,ogbl-biokg_drug
2508,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~3_negativeEdgeSampler~uniform_model~SBM_dim~128.csv,emb,0.25,3,uniform,SBM,128,,,0.9959451957338388,aucroc,ogbl-biokg_drug
2509,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~4_negativeEdgeSampler~uniform_model~SBM_dim~128.csv,emb,0.25,4,uniform,SBM,128,,,0.996025483441324,aucroc,ogbl-biokg_drug
2510,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~0_negativeEdgeSampler~degreeBiased_model~SBM_dim~128.csv,emb,0.25,0,degreeBiased,SBM,128,,,0.9013453314468268,aucroc,ogbl-biokg_drug
2511,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~1_negativeEdgeSampler~degreeBiased_model~SBM_dim~128.csv,emb,0.25,1,degreeBiased,SBM,128,,,0.902647750251438,aucroc,ogbl-biokg_drug
2512,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~2_negativeEdgeSampler~degreeBiased_model~SBM_dim~128.csv,emb,0.25,2,degreeBiased,SBM,128,,,0.904871380499543,aucroc,ogbl-biokg_drug
2513,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~3_negativeEdgeSampler~degreeBiased_model~SBM_dim~128.csv,emb,0.25,3,degreeBiased,SBM,128,,,0.9002294194046485,aucroc,ogbl-biokg_drug
2514,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~4_negativeEdgeSampler~degreeBiased_model~SBM_dim~128.csv,emb,0.25,4,degreeBiased,SBM,128,,,0.9032314044447272,aucroc,ogbl-biokg_drug
2515,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~0_negativeEdgeSampler~heart_model~SBM_dim~128.csv,emb,0.25,0,heart,SBM,128,,,0.8211424641790984,aucroc,ogbl-biokg_drug
2516,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~1_negativeEdgeSampler~heart_model~SBM_dim~128.csv,emb,0.25,1,heart,SBM,128,,,0.8003289492162864,aucroc,ogbl-biokg_drug
2517,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~2_negativeEdgeSampler~heart_model~SBM_dim~128.csv,emb,0.25,2,heart,SBM,128,,,0.7498748045903951,aucroc,ogbl-biokg_drug
2518,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~3_negativeEdgeSampler~heart_model~SBM_dim~128.csv,emb,0.25,3,heart,SBM,128,,,0.7504522628621085,aucroc,ogbl-biokg_drug
2519,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~4_negativeEdgeSampler~heart_model~SBM_dim~128.csv,emb,0.25,4,heart,SBM,128,,,0.7571798602537892,aucroc,ogbl-biokg_drug
2520,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~0_negativeEdgeSampler~uniform_model~GCN_dim~128.csv,emb,0.25,0,uniform,GCN,128,,,0.9867264264832982,aucroc,ogbl-biokg_drug
2521,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~1_negativeEdgeSampler~uniform_model~GCN_dim~128.csv,emb,0.25,1,uniform,GCN,128,,,0.9864037168197376,aucroc,ogbl-biokg_drug
2522,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~2_negativeEdgeSampler~uniform_model~GCN_dim~128.csv,emb,0.25,2,uniform,GCN,128,,,0.9869703761687558,aucroc,ogbl-biokg_drug
2523,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~3_negativeEdgeSampler~uniform_model~GCN_dim~128.csv,emb,0.25,3,uniform,GCN,128,,,0.9883517483942648,aucroc,ogbl-biokg_drug
2524,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~4_negativeEdgeSampler~uniform_model~GCN_dim~128.csv,emb,0.25,4,uniform,GCN,128,,,0.9878940731817236,aucroc,ogbl-biokg_drug
2525,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~0_negativeEdgeSampler~degreeBiased_model~GCN_dim~128.csv,emb,0.25,0,degreeBiased,GCN,128,,,0.9022557037025504,aucroc,ogbl-biokg_drug
2526,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~1_negativeEdgeSampler~degreeBiased_model~GCN_dim~128.csv,emb,0.25,1,degreeBiased,GCN,128,,,0.9037788196443828,aucroc,ogbl-biokg_drug
2527,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~2_negativeEdgeSampler~degreeBiased_model~GCN_dim~128.csv,emb,0.25,2,degreeBiased,GCN,128,,,0.9040998991050104,aucroc,ogbl-biokg_drug
2528,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~3_negativeEdgeSampler~degreeBiased_model~GCN_dim~128.csv,emb,0.25,3,degreeBiased,GCN,128,,,0.9038927280504092,aucroc,ogbl-biokg_drug
2529,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~4_negativeEdgeSampler~degreeBiased_model~GCN_dim~128.csv,emb,0.25,4,degreeBiased,GCN,128,,,0.904534517129494,aucroc,ogbl-biokg_drug
2530,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~0_negativeEdgeSampler~heart_model~GCN_dim~128.csv,emb,0.25,0,heart,GCN,128,,,0.8032743965518793,aucroc,ogbl-biokg_drug
2531,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~1_negativeEdgeSampler~heart_model~GCN_dim~128.csv,emb,0.25,1,heart,GCN,128,,,0.7939813799942396,aucroc,ogbl-biokg_drug
2532,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~2_negativeEdgeSampler~heart_model~GCN_dim~128.csv,emb,0.25,2,heart,GCN,128,,,0.7413980497298577,aucroc,ogbl-biokg_drug
2533,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~3_negativeEdgeSampler~heart_model~GCN_dim~128.csv,emb,0.25,3,heart,GCN,128,,,0.7428959765650821,aucroc,ogbl-biokg_drug
2534,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~4_negativeEdgeSampler~heart_model~GCN_dim~128.csv,emb,0.25,4,heart,GCN,128,,,0.7444203292199338,aucroc,ogbl-biokg_drug
2535,data/derived/results/auc-roc/ogbl-biokg_drug/result_basedOn~emb_testEdgeFraction~0.25_sampleId~0_negativeEdgeSampler~uniform_model~GIN_dim~128.csv,emb,0.25,0,uniform,GIN,128,,,0.9919600462127508,aucroc,ogbl-biokg_drug
